time,veh_id,x,y,speed_mps,angle_deg
73.0,4,875.1615295151294,891.2473185842056,12.67831705733496,175.81021029465037
73.0,5,1035.7915258065857,1057.1939715898277,14.138137144737614,269.1980896662127
73.0,6,880.8316041340883,813.8467582306995,12.33371842181597,175.81021029465037
73.0,7,1212.5913932569945,824.9228312750766,4.059090968756937,74.13635373839739
74.0,1,885.9611653890163,711.9326151294151,11.836279571371035,3.227634193467695
74.0,3,984.2283814868654,650.0032466261724,12.218839658951534,260.2768783955558
74.0,4,876.110479837924,878.2934702368918,12.988636750186004,175.81021029465037
74.0,5,1020.9368896259728,1056.9860528874553,14.854636180612928,269.1980896662127
74.0,6,881.4423131215314,805.5101452198292,8.359001527721627,175.81021029465037
74.0,7,1218.6027750269418,826.6310954893271,6.24883049572818,74.13635373839864
75.0,1,886.6060272670175,723.3678553631403,11.453257518366792,3.227634193467695
75.0,3,970.5483151907138,648.653341425876,13.746160705246746,264.4904830561523
75.0,4,877.0259001640366,865.7973302455091,12.52969918867401,175.8102102946491
75.0,5,1006.4837129715283,1056.7839731663946,14.453477996124624,269.20060801030485
75.0,6,881.7368926817794,801.4889242370136,4.032020233496655,175.8102102946491
75.0,7,1225.8456209161845,828.6893068815529,7.5289372727620965,74.13635373839864
76.0,1,887.2041177912051,735.8149108583854,12.465286817506769,2.038839992971146
76.0,3,957.2659387100808,649.7673919551739,13.357211440381379,276.8289486410336
76.0,4,877.9578300453844,853.0758230566408,12.755671624437117,175.8102102946503
76.0,5,992.4020009618833,1056.5938082506668,14.091220255431457,269.2263025400148
76.0,6,883.7936613215368,800.0293301401389,2.9044362054607644,148.0944936342377
76.0,7,1233.3765949170281,830.8293961116875,7.828446403832323,74.13635373839864
77.0,1,886.8503489362874,747.694333808234,11.884532738582113,358.2942375556451
77.0,3,944.0674573728,652.8821921535439,13.6411810600653,290.37684343949024
77.0,4,878.9046565733893,840.1509660221144,12.959567579341263,175.8102102946503
77.0,5,977.8024751975605,1056.3885738588763,14.597867580319493,269.249868860925
77.0,6,884.8465995048737,802.8149833372388,3.2233759322139246,48.132609868216626
77.0,7,1239.7711381824242,832.6465439563582,6.647126815805359,74.13635373839864
78.0,1,886.4760017681227,760.2647686525902,12.57584186341881,358.2942375556451
78.0,3,930.795306398811,657.8826321211563,14.182184308929154,290.64449431119726
78.0,4,879.9101539406164,826.4252102098137,13.762617222911821,175.81021029465037
78.0,5,964.1133674949341,1056.2323170984098,13.680956299163139,269.3824623055563
78.0,6,884.4289378986957,808.5163619836907,5.716690069896243,355.8102102946491
78.0,7,1247.3855831857934,834.8103532781454,7.915214499097465,74.1363537383981
79.0,1,886.1040819201701,772.7536950118667,12.494298318459533,358.29423755564517
79.0,3,918.1493614578903,662.6471415540836,13.513041123793245,290.64449431119726
79.0,4,880.8975641268423,812.9463573112808,13.515051235298769,175.81021029465037
79.0,5,953.6495750079132,1056.1362789529303,10.463792487020863,269.47414611732415
79.0,6,883.9070127403737,815.6410124391958,7.143784168030209,355.810210294649
79.0,7,1253.8162096328474,836.6377549397123,6.68463527801182,74.13635373839935
80.0,1,885.758534163662,784.3570566189383,11.608352651389197,358.2942375556451
80.0,3,904.6529554025853,667.7320722778478,14.421815918128722,290.64449431119726
80.0,4,881.84631865244,799.427773000235,13.55251002411186,176.28530571121794
80.0,5,947.0661375829836,1056.0758552469026,6.583437424929604,269.47414611732415
80.0,6,883.2252480590679,824.9475863219911,9.331567292700596,355.8102102946504
80.0,7,1260.5946988586195,838.5640093374878,7.0462385870629545,74.13635373839864
81.0,1,885.1993891438623,796.4907948845434,12.147910489014231,357.0591708099124
81.0,3,895.3677962244872,671.2303658966289,9.921815918128722,290.64449431119556
81.0,4,882.5158993565972,785.6926620747146,13.753106044482582,177.45151213216604
81.0,5,943.801541750975,1056.045892331465,3.264595832008661,269.47414611732415
81.0,6,882.4103821698886,836.0710865709193,11.153373132849186,355.8102102946491
81.0,7,1267.6784838038418,840.5770201204439,7.363593444053232,74.13635373839864
81.0,8,1286.6841505568414,560.2455063653879,0.0,267.70198491442807
82.0,1,884.4157506550075,808.6963772603111,12.231907844578728,355.8102102946503
82.0,3,890.293883923596,673.1420224104269,5.421815918128722,290.64449431119607
82.0,4,882.9023639113526,772.6643473730552,13.033961348625041,178.3009086570164
82.0,5,943.3762880233198,1056.0419892934972,0.42525372765516434,269.47414611732154
82.0,6,881.42550323242,849.515386119561,13.480405090137458,355.810210294649
82.0,7,1271.0801992306833,841.5436911709813,3.5360827028662367,74.13635373839864
82.0,8,1284.2553072452156,560.1480382195491,2.430821598530747,267.70198491442676
83.0,1,883.5305721976846,820.7796941853751,12.115767459140972,355.810210294649
83.0,3,884.7990928587108,678.0758273485893,7.635821867244102,319.54145066550643
83.0,4,883.3013199153496,759.2149266998478,13.455249833169535,178.3009086570164
83.0,5,943.1358021430925,1056.039782080579,0.24048588022733325,269.47414611732415
83.0,6,880.461389479169,862.6762261015683,13.19618427438724,355.8102102946503
83.0,7,1275.988044845382,843.5712789507351,5.335756734703148,67.10969856338436
83.0,8,1279.3680339622306,559.9519146314941,4.891253955056891,267.70198491442807
84.0,1,882.6993367788195,832.1266501832224,11.37742898672621,355.8102102946491
84.0,3,884.505283404054,686.115675381635,8.070699519101852,0.40438638153619966
84.0,4,883.6883022386912,746.1691572225807,13.051423689367391,178.3009086570164
84.0,5,943.0830965272942,1056.0392983410932,0.0527056157982837,269.47414611732415
84.0,6,879.4369222222768,876.660934430122,14.022265173001841,355.8102102946503
84.0,7,1279.0314318247572,849.6163521182071,7.053833043452241,19.40552967212617
84.0,8,1273.0917943525712,559.6073206267148,6.286392716295086,266.6400399018789
85.0,1,881.8721960766507,843.4177103793268,11.321383073169619,355.8102102946504
85.0,3,885.0687138967611,696.1069049129609,10.006971642790685,3.227634193469069
85.0,4,883.9065191507339,732.4546357704758,13.72296975559383,180.46365040326242
85.0,5,943.0766160139871,1056.0392388620392,0.006480513307183799,269.47414611732415
85.0,6,878.4724381078379,889.8268301063483,13.201253546002016,355.8102102946504
85.0,7,1278.2033958115676,856.3415139665615,6.792732559556961,351.336639420276
85.0,8,1264.4818633730508,559.0152476568984,8.630347385513597,266.066175041572
86.0,1,881.0260983885361,854.9675469467152,11.5808544052419,355.8102102946503
86.0,3,885.7352332080759,707.9261932060241,11.837910681144656,3.227634193467695
86.0,4,883.1538675052833,719.073253074004,13.40244647028684,183.21927665603744
86.0,5,943.0722094085288,1056.0391984176001,0.004406605458175119,269.47414611732415
86.0,6,877.5169477781795,902.8699542092706,13.07815226164709,355.8102102946504
86.0,7,1276.850447113819,863.7543765919506,7.5364207553790505,349.6565853616016
86.0,8,1253.3567656706512,558.2502160147372,11.15147822878789,266.066175041572
87.0,1,880.1465562366268,866.9739242851506,12.03862124624464,355.8102102946491
87.0,3,886.5378356329329,722.1586232092654,14.254854520546594,3.227634193467695
87.0,4,882.3963288512307,705.6049843224247,13.489469293638274,183.21927665603872
87.0,5,943.0711711407824,1056.039188888234,0.0010382677463977399,269.47414611732415
87.0,6,876.5726580534067,915.7601820713678,12.92484540801558,355.8102102946503
87.0,7,1275.4438495291809,871.4611837173634,7.83526474357318,349.65658536160186
87.0,8,1241.3576053249217,557.4250783315088,12.027613504039063,266.0661750415722
88.0,1,879.25161972608,879.1904455925646,12.249329570529865,355.8102102946503
88.0,3,887.2116221072353,735.562918793984,13.42432377340623,2.287586645389919
88.0,4,881.6354023794972,692.0764836093953,13.549796066845909,183.21927665603872
88.0,5,943.0711711407824,1056.039188888234,0.0,269.47414611732415
88.0,6,875.5571082544716,929.6231607421681,13.900208602329412,355.8102102946504
88.0,7,1274.0686409692087,878.9960090609236,7.6604163569511465,349.65658536160186
